mal_id,title_default,title_japanese,score,rank,popularity,season,year,genres
3835,Ai no Gakkou Cuore Monogatari,愛の学校 クオレ物語,6.56,6445.0,10274,spring,1981.0,"Drama, Slice of Life"
3836,Meiken Jolie,名犬ジョリィ,6.75,5419.0,9266,spring,1981.0,Adventure
3837,Mashin Eiyuuden Wataru,魔神英雄伝ワタル,6.91,4603.0,9701,spring,1988.0,"Action, Adventure, Comedy, Sci-Fi"
3838,Himitsu no Akko-chan 2,ひみつのアッコちゃん２,6.42,7280.0,12100,fall,1988.0,"Comedy, Fantasy"
3844,Apache Yakyuugun,アパッチ野球軍,6.05,9261.0,13275,fall,1971.0,Sports
3845,Mahoutsukai Chappy,魔法使いチャッピー,6.01,9457.0,12911,spring,1972.0,Adventure
3846,Microid S,ミクロイドＳ,5.99,9573.0,14327,spring,1973.0,"Action, Sci-Fi"
3858,Konchuu Monogatari Minashigo Hutch,昆虫物語みなしごハッチ,6.59,6311.0,9295,spring,1970.0,"Adventure, Comedy, Drama"
3870,Kick no Oni,キックの鬼,6.1,8977.0,13098,fall,1970.0,Sports
3873,Honey Honey no Suteki na Bouken,ハニーハニーのすてきな冒険,6.29,8008.0,12440,fall,1981.0,Adventure
3876,Maeterlinck no Aoi Tori: Tyltyl Mytyl no Bouken Ryokou,メーテルリングの青い鳥 チルチルミチルの冒険旅行,6.18,8577.0,12277,winter,1980.0,"Adventure, Fantasy"
3877,Sasurai no Shoujo Nell,さすらいの少女ネル,6.31,7870.0,11294,fall,1979.0,Adventure
3878,Mahou Shoujo Lalabel,魔法少女ララベル,6.48,6922.0,10398,winter,1980.0,"Comedy, Slice of Life"
3879,Paris no Isabelle,巴里のイザベル,5.56,11417.0,12447,spring,1979.0,Drama
3880,Makyou Densetsu Acrobunch,魔境伝説アクロバンチ,5.87,10138.0,11721,spring,1982.0,Sci-Fi
3881,Majokko Tickle,魔女っ子チックル,6.17,8649.0,12016,spring,1978.0,Comedy
3900,Ougon Bat,黄金バット,6.42,7303.0,10206,spring,1967.0,"Action, Sci-Fi"
3909,Bikkuriman,ビックリマン,6.0,9497.0,12814,fall,1987.0,"Comedy, Fantasy"
3915,Time Bokan,タイムボカン,6.41,7324.0,10045,fall,1975.0,"Adventure, Comedy"
3932,Magnerobo Ga-Keen,マグネロボ・ガ・キーン,6.22,8352.0,11988,fall,1976.0,"Action, Sci-Fi"
3936,Personal Computer Travel Tanteidan,パソコントラベル探偵団,6.02,9446.0,12732,spring,1983.0,"Adventure, Sci-Fi"
3947,Jarinko Chie (TV),じゃりン子チエ,6.6,6244.0,12235,fall,1981.0,"Comedy, Drama"
3969,Kagaku Kyuujo-tai TechnoVoyager,科学救助隊テクノボイジャー,6.1,8976.0,11943,spring,1982.0,"Action, Adventure, Sci-Fi"
4013,Paul no Miracle Daisakusen,ポールのミラクル大作戦,6.41,7370.0,12374,fall,1976.0,"Action, Adventure"
4024,Sanrio Anime Sekai Meisaku Gekijou,サンリオ・アニメ世界名作劇場,6.31,7869.0,11409,fall,1987.0,"Adventure, Fantasy"
4044,Youkai Ningen Bem,妖怪人間ベム,6.14,8765.0,10742,fall,1968.0,Horror
4060,Grimm Meisaku Gekijou,グリム名作劇場,7.39,2334.0,8360,fall,1987.0,"Adventure, Comedy, Fantasy"
4061,Shin Grimm Meisaku Gekijou,新グリム名作劇場,7.28,2792.0,10072,fall,1988.0,"Adventure, Comedy, Fantasy"
4062,Musashi no Ken,六三四の剣,7.08,3860.0,10083,spring,1985.0,Sports
4073,Kyouryuu Daisensou Izenborg,恐竜大戦争アイゼンボーグ,6.61,6175.0,11956,fall,1977.0,Action
4083,Wonder Beat Scramble,ワンダービート S(スクランブル),6.54,6604.0,12332,spring,1986.0,"Action, Sci-Fi"
4088,Wonder 3,ワンダー３,6.13,8833.0,12153,summer,1965.0,"Action, Adventure, Comedy, Sci-Fi"
4113,Mahou no Mako-chan,魔法のマコちゃん,6.27,8115.0,10906,fall,1970.0,"Fantasy, Romance"
4121,Meimon! Daisan Yakyuu-bu,名門！第三野球部,6.27,8119.0,13348,fall,1988.0,Sports
4132,Wakakusa no Yon Shimai,若草の四姉妹,6.38,7477.0,11635,spring,1981.0,"Drama, Slice of Life"
4154,Time Bokan Series: Yattodetaman,タイムボカンシリーズ　ヤットデタマン,6.37,7552.0,11144,winter,1981.0,"Action, Adventure, Comedy, Fantasy"
4183,Uchuu Taitei God Sigma,宇宙大帝ゴッドシグマ,6.45,7127.0,11701,spring,1980.0,Action
4198,Koutetsu Jeeg,鋼鉄ジーグ,7.0,4222.0,9325,fall,1975.0,"Action, Fantasy, Sci-Fi"
4199,Entaku no Kishi Monogatari: Moero Arthur,円卓の騎士物語　燃えろアーサー,6.35,7645.0,11199,fall,1979.0,"Adventure, Drama, Romance"
4208,Tetsujin 28-gou (1980),鉄人２８号 (1980),6.67,5850.0,10478,fall,1980.0,Action
4240,Ginga Senpuu Braiger,銀河旋風ブライガー,6.71,5616.0,10147,fall,1981.0,"Action, Adventure, Sci-Fi"
4242,Ginga Reppuu Baxingar,銀河烈風バクシンガー,6.33,7739.0,11724,summer,1982.0,"Action, Adventure"
4244,Ginga Shippuu Sasuraiger,銀河疾風サスライガー,6.45,7081.0,11710,spring,1983.0,"Action, Adventure"
4332,Seigi wo Aisuru Mono Gekkou Kamen,正義を愛する者、月光仮面,6.58,6351.0,12559,winter,1972.0,"Action, Mystery"
4339,Ashita e Attack!,あしたへアタック！,6.34,7700.0,10500,spring,1977.0,"Drama, Sports"
4411,Mirai Robo Daltanias,未来ロボ ダルタニアス,6.64,5980.0,11240,spring,1979.0,"Action, Sci-Fi"
4427,Tatakae!! Ramenman,闘将!!拉麺男,6.29,7978.0,11599,winter,1988.0,"Action, Adventure"
4439,Kurenai Sanshirou,紅三四郎,6.43,7193.0,10951,spring,1969.0,Action
4486,Getter Robo G,ゲッターロボG,6.5,6798.0,9546,spring,1975.0,"Action, Sci-Fi"
4503,Choujikuu Kidan Southern Cross,超時空騎団サザンクロス,6.54,6562.0,6912,spring,1984.0,"Action, Drama, Sci-Fi"
4511,Hoero! Bun Bun,ほえろブンブン,6.39,7437.0,12572,fall,1980.0,"Adventure, Slice of Life"
4514,Seton Doubutsuki: Kuma no Ko Jacky,シートン動物記　くまの子ジャッキー,6.71,5647.0,10416,summer,1977.0,"Adventure, Drama"
4515,Seton Doubutsuki: Risu no Banner,シートン動物記　りすのバナ,6.62,6166.0,11314,spring,1979.0,Drama
4536,Muteki Robo Trider G7,無敵ロボトライダーG7,6.39,7452.0,11742,winter,1980.0,"Comedy, Sci-Fi"
4574,Saikyou Robot Daiouja,最強ロボ ダイオージャ,6.33,7763.0,12515,winter,1981.0,"Action, Sci-Fi"
4584,Topo Gigio,帰って来た　トッポ・ジージョ,6.18,8593.0,11265,spring,1988.0,"Adventure, Comedy"
4597,Kouya no Shounen Isamu,荒野の少年イサム,6.3,7945.0,12149,spring,1973.0,"Action, Adventure"
4598,Urikupen Kyuujo-tai,ウリクペン救助隊,,14535.0,15692,fall,1974.0,"Adventure, Comedy"
4614,Moero Arthur: Hakuba no Ouji,燃えろアーサー・白馬の王子,6.18,8579.0,12539,spring,1980.0,"Adventure, Drama, Romance"
4615,Yama Nezumi Rocky Chuck,山ねずみ ロッキーチャック,6.2,8445.0,11557,winter,1973.0,"Adventure, Fantasy"
4616,Yumemiru Topo Gigio,夢見るトッポ・ジージョ,6.03,9403.0,13213,fall,1988.0,"Adventure, Comedy"
4663,Tekken Chinmi,鉄拳チンミ,7.23,3113.0,8791,summer,1988.0,"Action, Adventure"
4690,Cyborg 009 (1979),サイボーグ009,7.15,3532.0,6149,spring,1979.0,"Action, Adventure, Sci-Fi"
4723,Seishun Anime Zenshuu,青春アニメ全集,6.54,6595.0,10697,spring,1986.0,"Drama, Romance"
4808,Hurricane Polymar,破裏拳ポリマー,6.48,6906.0,10385,fall,1974.0,"Action, Adventure, Sci-Fi"
4810,Shinzou Ningen Casshern,新造人間キャシャーン,6.68,5769.0,7537,fall,1973.0,"Action, Adventure, Sci-Fi"
4853,Tezuka Osamu no Don Dracula,手塚治虫のドン・ドラキュラ,5.98,9598.0,9967,spring,1982.0,"Comedy, Horror, Supernatural"
4933,Muu no Hakugei,ムーの白鯨,6.3,7951.0,11343,spring,1980.0,"Action, Fantasy, Sci-Fi"
4935,Ikkyuu-san,一休さん,6.83,5004.0,10330,fall,1975.0,Comedy
4936,Ninja Hattori-kun,忍者ハットリくん,6.95,4455.0,6049,fall,1981.0,"Comedy, Slice of Life"
5022,Toushi Gordian,闘士ゴーディアン,6.28,8060.0,12217,fall,1979.0,"Action, Sci-Fi"
5023,Ninpuu Kamui Gaiden,忍風カムイ外伝,6.7,5664.0,10461,spring,1969.0,"Action, Adventure"
5052,Eightman,エイトマン,5.94,9791.0,10952,fall,1963.0,"Action, Drama, Sci-Fi"
5091,Manga Sarutobi Sasuke,まんが猿飛佐助,6.75,5416.0,11183,fall,1979.0,"Adventure, Comedy, Supernatural"
5104,Andes Shounen Pepero no Bouken,アンデス少年ペペロの冒険,6.61,6204.0,12316,fall,1975.0,Adventure
5131,Groizer X,グロイザーＸ,6.14,8780.0,13084,summer,1976.0,Sci-Fi
5143,Tokusou Kihei Dorvack,特装機兵ドルバック,6.14,8759.0,11497,fall,1983.0,"Action, Sci-Fi"
5153,Kikou Kai Galient,機甲界ガリアン,6.43,7193.0,9249,fall,1984.0,"Action, Fantasy, Sci-Fi"
5203,Shin Maple Town Monogatari: Palm Town-hen,新メイプルタウン物語 パームタウン編,6.84,4972.0,10922,winter,1987.0,"Fantasy, Slice of Life"
5223,Robotan (1986),ロボタン,6.2,8493.0,13924,winter,1986.0,Comedy
5250,God Mazinger,ゴッドマジンガー,6.19,8552.0,10027,spring,1984.0,"Action, Fantasy"
5267,Gamba no Bouken,ガンバの冒険,7.18,3381.0,8624,spring,1975.0,"Adventure, Suspense"
5287,Ippatsu Kanta-kun,一発貫太くん,6.04,9352.0,13068,fall,1977.0,"Adventure, Comedy, Sports"
5311,Astroganger,アストロガンガー,6.23,8310.0,11942,fall,1972.0,"Action, Sci-Fi"
5344,Time Bokan Series: Itadakiman,タイムボカンシリーズ　イタダキマン,5.75,10656.0,12492,spring,1983.0,
5476,Fushigi na Melmo,ふしぎなメルモ,6.1,9022.0,11271,fall,1971.0,
5594,Fuusen no Doratarou,フーセンのドラ太郎,,19947.0,16942,spring,1981.0,
5600,Little El Cid no Bouken,リトル・エル・シドの冒険,6.24,8274.0,14116,winter,1984.0,Adventure
5618,Dokonjou Gaeru,ど根性ガエル,6.47,6989.0,11142,fall,1972.0,"Comedy, Slice of Life"
5658,Great Mazinger,グレートマジンガー,7.04,4048.0,7721,fall,1974.0,"Action, Sci-Fi"
5688,Gegege no Kitarou (1968),ゲゲゲの鬼太郎,6.74,5463.0,8388,winter,1968.0,"Adventure, Comedy, Fantasy, Horror, Supernatural"
5760,Dororo to Hyakkimaru,どろろと百鬼丸,7.26,2921.0,4730,spring,1969.0,"Action, Adventure, Fantasy"
5763,Uchuu Kuubo Blue Noah,宇宙空母ブルーノア,6.48,6949.0,10892,fall,1979.0,"Action, Drama, Sci-Fi"
5829,Blocker Gundan IV Machine Blaster,ブロッカー軍団Ⅳマシーンブラスター,5.84,10250.0,12321,summer,1976.0,"Action, Sci-Fi"
5830,Tsurupika Hagemaru-kun,つるピカハゲ丸くん,6.98,4297.0,9794,spring,1988.0,Comedy
5832,Tiger Mask Nisei,タイガーマスク二世,7.3,2728.0,7560,spring,1981.0,"Drama, Sports"
5833,Tondemo Senshi Muteking,とんでも戦士ムテキング,6.25,8226.0,12414,fall,1980.0,"Action, Comedy, Sci-Fi"
5834,Kyojin no Hoshi,巨人の星,6.93,4525.0,9818,spring,1968.0,"Drama, Sports"
5886,Kujira no Josephina,くじらのホセフィーナ,6.05,9290.0,14677,spring,1979.0,"Adventure, Fantasy"
5891,Kousoku Denjin Albegus,光速電神アルベガス,6.74,5475.0,10897,spring,1983.0,Action
5935,Animation Kikou: Marco Polo no Bouken,アニメーション紀行 マルコ・ポーロの冒険,6.1,9015.0,12717,spring,1979.0,Adventure
5997,Sabu to Ichi Torimono Hikae,佐武と市捕物控,6.52,6695.0,10243,fall,1968.0,"Action, Adventure, Drama, Slice of Life"
6012,Kinpatsu no Jeanie,金髪のジェニー,5.91,9944.0,12756,summer,1979.0,Drama
6055,F,Ｆ-エフ,6.72,5551.0,9191,spring,1988.0,
6056,Sasuke,サスケ,6.75,5426.0,10687,fall,1968.0,Action
6067,Moeru! Oniisan,燃える！お兄さん,6.45,7097.0,11335,spring,1988.0,"Action, Adventure, Comedy"
6087,Jetter Mars,ジェッターマルス,6.25,8254.0,11612,winter,1977.0,"Action, Drama, Sci-Fi"
6093,Anmitsu Hime,あんみつ姫,6.57,6379.0,11545,fall,1986.0,Comedy
6261,Koguma no Misha,こぐまのミーシャ,6.04,9306.0,13835,fall,1979.0,"Adventure, Comedy, Drama"
6262,Manga Sekai Mukashibanashi,まんが世界昔ばなし,6.96,4402.0,11033,fall,1976.0,"Adventure, Drama, Fantasy"
6303,Perman,パーマン,6.56,6486.0,8934,spring,1967.0,"Adventure, Comedy"
6311,Sarutobi Ecchan,さるとびエッちゃん,5.9,10017.0,12383,fall,1971.0,Comedy
6374,Kagaku Ninja-tai Gatchaman II,科学忍者隊ガッチャマンII,6.44,7167.0,10414,fall,1978.0,"Action, Adventure, Sci-Fi"
6375,Kagaku Ninja-tai Gatchaman F,科学忍者隊ガッチャマンF,6.48,6911.0,10340,fall,1979.0,"Action, Adventure, Sci-Fi"
6383,Chargeman Ken!,チャージマン研！,4.5,13192.0,8971,spring,1974.0,"Action, Adventure, Sci-Fi"
6397,Tentoumushi no Uta,てんとう虫の歌,6.19,8528.0,12871,fall,1974.0,"Adventure, Slice of Life"
6428,Psychoarmor Govarian,サイコアーマー ゴーバリアン,6.1,8994.0,11825,summer,1983.0,"Action, Sci-Fi"
6448,Yuusei Shounen Papii,遊星少年パピイ,5.34,12094.0,13658,summer,1965.0,"Action, Sci-Fi"
6452,Akuu Daisakusen Srungle,亜空大作戦　スラングル,6.09,9031.0,11353,winter,1983.0,"Action, Sci-Fi"
6468,Tensai Bakabon,天才バカボン,6.33,7768.0,12010,fall,1971.0,"Comedy, Slice of Life"
6629,Asari-chan,あさりちゃん,6.1,9016.0,12657,winter,1982.0,Comedy
6636,Chou Kousoku Galvion,超攻速ガルビオン,5.79,10479.0,11174,winter,1984.0,"Action, Sci-Fi"
6672,Video Senshi Lezarion,ビデオ戦士レザリオン,6.49,6864.0,11903,spring,1984.0,"Action, Sci-Fi"
6701,Jim Button,ジムボタン,6.13,8858.0,15543,fall,1974.0,"Adventure, Fantasy"
6727,Mechakko Dotakon,めちゃっこドタコン,5.8,10436.0,14108,spring,1981.0,"Comedy, Sci-Fi"
6730,Tonde Mon Pe,とんでモン・ぺ,,14334.0,16358,summer,1982.0,Supernatural
6731,Ultraman Kids no Kotowaza Monogatari,ウルトラマン キッズの ことわざ物語,5.9,9976.0,13490,spring,1986.0,Comedy
6771,Dorimogu Daa!!,ドリモグだァ!!,6.2,8464.0,14184,fall,1986.0,"Adventure, Fantasy"
6868,Wansa-kun,ワンサくん,5.95,9757.0,12745,spring,1973.0,Comedy
6889,Time Bokan Series: Zenderman,タイムボカンシリーズ　ゼンダマン,5.82,10373.0,12470,winter,1979.0,"Action, Adventure, Comedy, Sci-Fi"
6917,Tsuideni Tonchinkan,ついでにとんちんかん,6.36,7616.0,12995,fall,1987.0,Comedy
6970,Choujin Sentai Baratack,超人戦隊バラタック,6.19,8542.0,12470,summer,1977.0,"Adventure, Sci-Fi"
6971,Gegege no Kitarou (1971),ゲゲゲの鬼太郎,6.55,6546.0,9897,fall,1971.0,"Adventure, Supernatural"
6989,Uchuu Ace,宇宙エース,5.78,10537.0,13946,spring,1965.0,"Action, Adventure, Sci-Fi"
7106,Ougon Senshi Gold Lightan,黄金戦士ゴールド・ライタン,6.06,9225.0,12546,spring,1981.0,"Action, Adventure, Sci-Fi"
7160,Yoroshiku Mechadock,よろしくメカドック,6.58,6357.0,10046,fall,1984.0,"Action, Comedy, Mystery"
7307,Gegege no Kitarou (1985),ゲゲゲの鬼太郎,6.52,6721.0,9998,fall,1985.0,"Comedy, Supernatural"
7479,Karate Baka Ichidai,空手バカ一代,6.59,6310.0,11445,fall,1973.0,"Adventure, Sports"
7551,Gowapper 5 Gordam,ゴワッパー5ゴーダム,6.07,9184.0,12690,spring,1976.0,"Action, Adventure, Sci-Fi"
7575,Oh! Family,Ｏｈ！ファミリー,6.13,8821.0,11803,fall,1986.0,"Comedy, Drama, Romance"
7779,Andersen Monogatari (TV),アンデルセン物語,6.2,8453.0,12552,winter,1971.0,"Drama, Fantasy"
7808,Zukkoke Knight: Don De La Mancha,ずっこけナイト　ドンデラマンチャ,5.65,11107.0,13252,spring,1980.0,"Adventure, Comedy, Romance"
7956,Cybot Robocchi,サイボットロボッチ,5.94,9789.0,14988,fall,1982.0,"Comedy, Sci-Fi"
7980,Shin Obake no Q-tarou,新オバケのＱ太郎,5.82,10364.0,14298,fall,1971.0,"Comedy, Slice of Life, Supernatural"
7981,Obake no Q-tarou (1985),オバケのQ太郎,6.2,8488.0,13688,spring,1985.0,"Comedy, Slice of Life, Supernatural"
8011,Time Bokan Series: Gyakuten Ippatsuman,逆転!イッパツマン,5.84,10238.0,12224,winter,1982.0,"Action, Comedy, Sci-Fi"
8041,Sennin Buraku,仙人部落,5.57,11411.0,13050,fall,1963.0,"Comedy, Ecchi"
8130,Mighty Orbots,マイティ・オーボッツ,5.69,10932.0,13902,fall,1984.0,"Adventure, Comedy, Sci-Fi"
8139,Shin Minashigo Hutch,新みなしごハッチ,6.31,7878.0,12324,spring,1974.0,"Adventure, Comedy, Drama"
8158,Gegege no Kitarou: Jigoku-hen,ゲゲゲの鬼太郎　地獄編,6.2,8471.0,12287,winter,1988.0,"Adventure, Comedy, Fantasy, Horror, Supernatural"
8179,Eagle Sam,イーグルサム,,17134.0,15292,spring,1983.0,"Comedy, Sports"
8182,Bouken Shounen Shadar,冒険少年シャダー,6.0,9499.0,13356,fall,1967.0,"Adventure, Horror"
8183,Bouken Korobokkuru,冒険コロボックル,5.84,10252.0,15261,fall,1973.0,Adventure
8184,Bouken Gabotenjima,冒険ガボテン島,5.86,10179.0,14914,spring,1967.0,Adventure
8213,Hokahoka Kazoku,ほかほか家族,5.83,10331.0,14074,fall,1976.0,Comedy
8234,Muumin,ムーミン,7.14,3640.0,7455,fall,1969.0,"Adventure, Fantasy, Slice of Life"
8235,Muumin (1972),ムーミン,6.53,6666.0,10201,winter,1972.0,"Adventure, Fantasy, Slice of Life"
8239,Anime Yasei no Sakebi,アニメ野性のさけび,5.85,10196.0,15314,spring,1982.0,"Adventure, Drama"
8240,Wanpaku Oomukashi Kum Kum,わんぱく大昔クムクム,6.04,9327.0,13764,fall,1975.0,"Adventure, Comedy"
8285,Ai no Senshi Rainbowman,愛の戦士レインボーマン,6.23,8306.0,12321,fall,1982.0,"Action, Adventure, Sci-Fi"
8373,Shin Mitsubachi Maya no Bouken,新みつばちマーヤの冒険,6.4,7398.0,9239,fall,1982.0,"Adventure, Comedy"
8375,Chougattai Majutsu Robot Ginguiser,超合体魔術ロボ　ギンガイザー,5.69,10914.0,12306,spring,1977.0,"Action, Adventure, Sci-Fi"
8394,Cyborg 009 (TV),サイボーグ009,6.81,5074.0,7526,spring,1968.0,"Action, Adventure, Sci-Fi"
8436,Animentary: Ketsudan,アニメンタリー 決断,6.22,8371.0,11755,spring,1971.0,
8501,Chibikko Kaijuu Yadamon,ちびっこ怪獣ヤダモン,,19187.0,15923,fall,1967.0,"Comedy, Supernatural"
8520,Biriken,ビリ犬,,18890.0,17022,summer,1988.0,Comedy
8521,Biriken Nandemo Shoukai,ビリ犬なんでも商会,,18891.0,17389,spring,1989.0,Comedy
8542,Shin Ace wo Nerae!,新・エースをねらえ!,6.66,5922.0,9642,fall,1978.0,"Drama, Romance, Sports"
8553,Time Bokan Series: Time Patroltai Otasukeman,タイムボカンシリーズ タイムパトロール隊 オタスケマン,6.26,8151.0,12206,winter,1980.0,"Action, Adventure, Comedy, Sci-Fi"
8685,Ryuuichi Manga Gekijou Onbu Obake,おんぶおばけ,,18163.0,16306,fall,1972.0,Supernatural
8763,Hajime Ningen Gyatoruz,はじめ人間ギャートルズ,6.07,9186.0,12887,fall,1974.0,Comedy
8777,Nobara no Julie,野ばらのジュリー,5.97,9656.0,13017,winter,1979.0,"Adventure, Drama"
8786,Inakappe Taishou,いなかっぺ大将,6.27,8108.0,13146,fall,1970.0,"Comedy, Sports"
8799,Okawari-Boy Starzan-S,OKAWARI-BOY スターザンS,6.06,9223.0,13324,winter,1984.0,"Action, Adventure, Sci-Fi"
8853,Chouriki Robo Galatt,超力ロボ ガラット,6.0,9500.0,12751,fall,1984.0,"Action, Adventure, Comedy, Sci-Fi"
8879,Dolphin Ouji,ドルフィン王子,,19594.0,15649,spring,1965.0,"Action, Adventure, Sci-Fi"
8897,Ganbare! Marine Kid,がんばれ！マリンキッド,5.53,11524.0,15046,fall,1966.0,"Action, Adventure, Sci-Fi"
8899,Kaitei Shounen Marine,海底少年マリン,6.14,8790.0,12985,winter,1969.0,"Action, Adventure, Sci-Fi"
9284,Bakuhatsu Gorou,ばくはつ五郎,5.63,11165.0,14201,spring,1970.0,"Comedy, Sports"
9438,Rainbow Sentai Robin,レインボー戦隊ロビン,5.85,10227.0,13632,spring,1966.0,"Action, Adventure, Sci-Fi"
9520,Zero Tester,ゼロテスター,6.01,9474.0,12610,fall,1973.0,"Action, Adventure, Sci-Fi"
9522,Zero Tester: Chikyuu wo Mamore!,ゼロテスター 地球を守れ!,5.77,10606.0,13549,summer,1974.0,"Action, Adventure, Sci-Fi"
9613,Big X,ビッグX,6.05,9267.0,12090,summer,1964.0,"Action, Sci-Fi"
9781,Hyouga Senshi Gaislugger,氷河戦士ガイスラッガー,5.72,10796.0,13043,spring,1977.0,"Action, Sci-Fi"
9856,Manga Nihon Emaki,まんが日本絵巻,,16718.0,15638,fall,1977.0,
9868,Chengyu Donghua Lang,成語動畫廊,,16544.0,17378,,,
9881,Chou Supercar Gattiger,超スーパーカー ガッタイガー,6.09,9035.0,13363,fall,1977.0,"Action, Sci-Fi"
9883,Osomatsu-kun (1988),おそ松くん,6.74,5489.0,7681,winter,1988.0,Comedy
9884,Osomatsu-kun,おそ松くん,6.44,7179.0,9418,winter,1966.0,Comedy
9905,Captain (TV),キャプテン,6.35,7639.0,13065,winter,1983.0,Sports
9906,Sue Cat,スーキャット,6.01,9466.0,13346,summer,1980.0,Adventure
9916,Samurai Giants,侍ジャイアンツ,6.38,7519.0,11734,fall,1973.0,Sports
9950,Hulu Xiongdi,葫芦兄弟,6.45,7085.0,15349,,,
9978,Kyouryuu Tankentai Born Free,恐竜探検隊ボーンフリー,5.9,10004.0,12416,fall,1976.0,"Action, Sci-Fi"
10135,Manga Hajimete Monogatari,まんがはじめて物語,6.13,8814.0,14691,spring,1978.0,"Adventure, Comedy"
10136,Manga Doushite Monogatari,まんがどうして物語,6.06,9214.0,16216,spring,1984.0,"Adventure, Comedy"
10137,Manga Naruhodo Monogatari,まんがなるほど物語,,19279.0,16956,spring,1986.0,Adventure
10210,Bug tte Honey,Bugってハニー,6.31,7887.0,13496,fall,1986.0,"Adventure, Comedy"
10224,Uchuu Majin Daikengou,宇宙魔神ダイケンゴー,5.82,10375.0,12196,summer,1978.0,"Action, Adventure, Sci-Fi"
10236,Kagee Grimm Douwa,影絵グリム童話,,18437.0,16973,,,"Adventure, Drama, Fantasy, Romance, Supernatural"
10241,Sekai Monoshiri Ryoko,世界ものしり旅行,5.68,10963.0,14503,fall,1971.0,Comedy
10250,Ultra B,ウルトラ B,6.14,8762.0,11449,spring,1987.0,Comedy
10282,Manga Nippon Mukashibanashi,まんが日本昔ばなし,6.02,9436.0,13386,winter,1975.0,
10554,Yakyuukyou no Uta,野球狂の詩,6.47,6971.0,11782,winter,1978.0,"Drama, Sports"
10562,Machine Hayabusa,マシンハヤブサ,6.14,8796.0,13158,spring,1976.0,Action
10709,Manga Nihon Keizai Nyuumon,マンガ日本経済入門,,16719.0,15011,fall,1987.0,"Drama, Slice of Life"
